,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
41,50095923,"{'steamid': '76561198869557756', 'num_games_owned': 16, 'num_reviews': 1, 'playtime_forever': 8443, 'playtime_last_two_weeks': 152, 'last_played': 1575742030}",english,give me free,1555086624,1555086624,True,25,92,0.534652531147003174,0,True,True,False
42,49155790,"{'steamid': '76561197980510347', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 56576, 'playtime_last_two_weeks': 274, 'last_played': 1575722033}",english,"HEY BLUEBALLS INSTEAD OF JUST NOPING IT AND SHUTTING DOWN YOUR SYDNEY SERVERS WHY DONT YOU REDUCE SERVER SIZE TO 50 OR 60 ACROSS ALL MODES AND FILL YOUR SERVERS, GET PEOPLE PLAYING YOUR GAME AGAIN ON SERVERS WITH DECENT PING AND MAYBE PEOPLE WILL PLAY YOUR GAME WHICH IS ULTIMATELY WHAT YOU WANT. HOW HAVE YOU NOT FIGURED THIS OUT YET FFS??????????????????",1550844710,1550844710,True,2,0,0.53446727991104126,0,True,False,False
43,39429450,"{'steamid': '76561198151047442', 'num_games_owned': 2370, 'num_reviews': 11, 'playtime_forever': 26161, 'playtime_last_two_weeks': 0, 'last_played': 1524001895}",english,"Killed a man that was driving towards me furiously.
As his body flopped out of his truck and onto mine, I heard him yelling over comms:
""HELLO TRUCK BROTHER, WHAT IS YOUR STEAM NAME""
We played together for hours.
10/10",1516253483,1516253483,True,2,1,0.53446727991104126,0,True,False,False
44,41709573,"{'steamid': '76561198161584523', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 18143, 'playtime_last_two_weeks': 0, 'last_played': 1531357719}",english,its a good battle royale game,1524799063,1524799063,True,2,2,0.534450650215148926,0,True,False,False
45,40635531,"{'steamid': '76561198100499532', 'num_games_owned': 128, 'num_reviews': 4, 'playtime_forever': 41215, 'playtime_last_two_weeks': 0, 'last_played': 1549687788}",english,More people need to be using mics for squads and duo.,1520444689,1520444689,True,3,0,0.534442901611328125,0,True,False,False
46,44640388,"{'steamid': '76561198446660423', 'num_games_owned': 12, 'num_reviews': 1, 'playtime_forever': 55999, 'playtime_last_two_weeks': 114, 'last_played': 1575287188}",english,The Best Game I Ever played,1536442425,1536442425,True,4,1,0.534431755542755127,0,True,False,False
47,40924969,"{'steamid': '76561198386210622', 'num_games_owned': 36, 'num_reviews': 3, 'playtime_forever': 13228, 'playtime_last_two_weeks': 0, 'last_played': 1564510679}",english,Despite all the hate it is enjoyable. I'd play solo vs 99 cheaters than anime Fortnite.,1521485059,1521485059,True,2,1,0.534412920475006104,1,True,False,False
48,40910189,"{'steamid': '76561198190577279', 'num_games_owned': 63, 'num_reviews': 9, 'playtime_forever': 16127, 'playtime_last_two_weeks': 0, 'last_played': 1574467335}",english,"I like PUBG.
The graphics are nice, a good variety of guns and attachments.
Intense fights if you are in combat
But one thing PISSES ME OFF
GETTING THE DESERT MAP 10 TIMES IN A ROW
Please you should be able to pick",1521416900,1521416900,True,2,0,0.534412920475006104,1,True,False,False
49,40906906,"{'steamid': '76561198002059653', 'num_games_owned': 16, 'num_reviews': 1, 'playtime_forever': 22179, 'playtime_last_two_weeks': 0, 'last_played': 1572197700}",english,This game is good,1521403614,1521403614,True,2,1,0.534412920475006104,0,True,False,False
50,40874456,"{'steamid': '76561198332569765', 'num_games_owned': 55, 'num_reviews': 2, 'playtime_forever': 24098, 'playtime_last_two_weeks': 480, 'last_played': 1575463976}",english,Good game,1521297383,1521297383,True,2,0,0.534412920475006104,0,True,False,False
51,38166004,"{'steamid': '76561197999730894', 'num_games_owned': 180, 'num_reviews': 3, 'playtime_forever': 30014, 'playtime_last_two_weeks': 0, 'last_played': 1573995419}",english,"A lot of people bitching that the game is in alpha for 6 months, that the game is not optimized... Freaking hell guys, this game has been developed in the last months more than any other same genre game has in 1-2 years. Not to mention they will release the full product in a couple of weeks. For people complaining about optimization and bugs, go try the test server. 

PS: Lag on test server doesn't mean the game is broken, it just means that a peak of 150k players in a test server is a bit too much to handle.. some triple A games don't even reach a peak of 100k in their finished product...",1512779235,1512779314,True,2,0,0.534412920475006104,0,True,False,True
52,40429982,"{'steamid': '76561198270925950', 'num_games_owned': 41, 'num_reviews': 6, 'playtime_forever': 8762, 'playtime_last_two_weeks': 0, 'last_played': 1528997622}",english,"very impressed with this game, hopefully more features will be added in soon though, and also another map!",1519705092,1519705092,True,2,0,0.534406840801239014,0,True,False,False
53,40854245,"{'steamid': '76561198294455424', 'num_games_owned': 776, 'num_reviews': 11, 'playtime_forever': 42089, 'playtime_last_two_weeks': 0, 'last_played': 1564805296}",english,All I can say is.... Better than Fortnite,1521223755,1521223755,True,3,1,0.534382402896881104,0,True,False,False
54,38479178,"{'steamid': '76561198119825466', 'num_games_owned': 383, 'num_reviews': 12, 'playtime_forever': 18956, 'playtime_last_two_weeks': 0, 'last_played': 1564121088}",english,"Probably the first game ever, to leave early access.",1513840104,1513904643,True,2,1,0.534368038177490234,0,True,False,False
55,45316371,"{'steamid': '76561198811231334', 'num_games_owned': 49, 'num_reviews': 14, 'playtime_forever': 6397, 'playtime_last_two_weeks': 0, 'last_played': 1564429194}",english,"Good game, Bad connection",1539816592,1539816592,True,3,0,0.534331858158111572,0,True,False,False
56,39322928,"{'steamid': '76561198080140905', 'num_games_owned': 9, 'num_reviews': 1, 'playtime_forever': 11961, 'playtime_last_two_weeks': 0, 'last_played': 1555961588}",english,AWliieeeeeeeeeee,1515884261,1515884261,True,3,0,0.53430706262588501,0,True,False,False
57,38661335,"{'steamid': '76561198151615009', 'num_games_owned': 157, 'num_reviews': 13, 'playtime_forever': 5120, 'playtime_last_two_weeks': 0, 'last_played': 1566102475}",english,"Best game for enthusiest chink hunters like myself and my mates, also the servers are overload with SO.. MANY.. FUCKING.. GOOKS!!!!!!!!!!!!!!!!!",1514214613,1514214613,True,2,1,0.534306943416595459,0,True,False,False
58,42909656,"{'steamid': '76561198321999716', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 23145, 'playtime_last_two_weeks': 0, 'last_played': 1562518324}",english,meh,1529614414,1529614414,True,2,0,0.534292995929718018,0,True,False,False
59,38731848,"{'steamid': '76561198735804348', 'num_games_owned': 22, 'num_reviews': 1, 'playtime_forever': 45527, 'playtime_last_two_weeks': 0, 'last_played': 1568018668}",english,:),1514369135,1514369135,True,2,0,0.534283101558685303,0,True,False,False
60,38760972,"{'steamid': '76561198100166354', 'num_games_owned': 40, 'num_reviews': 1, 'playtime_forever': 13333, 'playtime_last_two_weeks': 0, 'last_played': 1552255168}",english,Best game NA,1514423205,1514423205,True,2,0,0.534279048442840576,0,True,False,False
61,43912612,"{'steamid': '76561198118913880', 'num_games_owned': 22, 'num_reviews': 6, 'playtime_forever': 202, 'playtime_last_two_weeks': 0, 'last_played': 1533817440}",english,"This game is very fun altough it has very game-chaning glitches it is still one of the most fun games i bought thank you bluehole for making it <3 we will support you thourg all times
",1533314426,1533314426,True,2,0,0.534266650676727295,0,True,False,False
62,41608007,"{'steamid': '76561198277356580', 'num_games_owned': 68, 'num_reviews': 12, 'playtime_forever': 5148, 'playtime_last_two_weeks': 0, 'last_played': 1558812059}",english,go free to play to win the market,1524326651,1524326651,True,2,0,0.534255504608154297,0,True,False,False
63,45099326,"{'steamid': '76561198862786713', 'num_games_owned': 1, 'num_reviews': 1, 'playtime_forever': 1146, 'playtime_last_two_weeks': 0, 'last_played': 1539712177}",english,I love this game,1538654638,1538654638,True,2,0,0.534246563911437988,0,True,True,False
64,45091620,"{'steamid': '76561198058078930', 'num_games_owned': 23, 'num_reviews': 1, 'playtime_forever': 58244, 'playtime_last_two_weeks': 0, 'last_played': 1568952215}",english,SAS GAMIETE H MANA?,1538608395,1538608395,True,2,1,0.534246563911437988,0,True,False,False
65,43579772,"{'steamid': '76561198332708174', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 64294, 'playtime_last_two_weeks': 33, 'last_played': 1574604680}",english,op game,1531811061,1531811061,True,4,0,0.534246563911437988,0,True,False,False
66,41051737,"{'steamid': '76561197999434083', 'num_games_owned': 148, 'num_reviews': 1, 'playtime_forever': 56628, 'playtime_last_two_weeks': 0, 'last_played': 1573914965}",english,"It's Not The greatest game of all time but it's fun to play with friends besides the bugs and all of that stuff.

BUT Don't buy this game if you don't have more than the recommended pc setup, it really runs very poorly on low end pc's",1522011180,1522011180,True,2,0,0.534238576889038086,0,True,False,False
67,39524751,"{'steamid': '76561198451595166', 'num_games_owned': 10, 'num_reviews': 1, 'playtime_forever': 4660, 'playtime_last_two_weeks': 0, 'last_played': 1524707775}",english,XD,1516582734,1516582734,True,2,0,0.534180879592895508,0,True,False,False
68,54530795,"{'steamid': '76561198015865003', 'num_games_owned': 8, 'num_reviews': 1, 'playtime_forever': 49421, 'playtime_last_two_weeks': 0, 'last_played': 1565773006}",english,"[h1] POSITIVES [/h1]
[list]
[*] The game is unique in the sense that its gun mechanics are on point and satisfying to use.
[*] As of late, the game's engine seems to be running a lot smoother compared to when the game was fairly new.
[*] Gun sounds are distinguishable for both your own weapon and the enemy's
[*] PUBG gaming community salt level: 2/10. Only rarely will you encounter somebody that is toxic. Report system seems to ban such players on the regular. Eg: Players that intentionally team kill. 
[/list]

[h1] NEGATIVES [/h1]
[list]
[*] Movement mechanics and moving around the terrain in general feels super clunky! Quite frustrating to end up being shot because you were slowed down or stopped by a square piece of grass that hasn't been clipped properly. 
[*] Jumping or vaulting onto obstacles such as a large rock is also super clunky!
[*] It may seem like you are clear to shoot someone over or around the cover you're behind, but quite often your bullet ends up hitting that object.
[*]  Developers seem to focus their attention on adding cosmetics to the game rather than fixing core issues such as players who are cheaters. (Aimbot, shooting/driving through walls, 0 recoil) Though there are far less cheaters compared to the early days.
[*] Most cheaters or toxic players I've come across seem to be from China. Just an observation! 
[/list]

[h1] OVERALL [/h1] 
Overall PUBG is still a good and fun game to play. If you can manage to accept its clunky movement behaviour and enjoy a more slower paced battle royale game, you'll have a good time.",1565342456,1565767980,True,2,0,0.53416144847869873,0,True,False,False
69,39329808,"{'steamid': '76561198118022443', 'num_games_owned': 123, 'num_reviews': 7, 'playtime_forever': 49302, 'playtime_last_two_weeks': 0, 'last_played': 1573561838}",english,"As a Chinese player, I feel so embarrassed that so many hack tools came from China, but trust me that most of Chinese player behave thierselves in games. We have same right to get equal treament despite of this, region lock is not the only way to solve problems which I admit it is indeed a solution.
Kind regads from a Chinese Player",1515909442,1515909442,True,2,0,0.53416144847869873,1,True,False,False
70,41011971,"{'steamid': '76561198281460480', 'num_games_owned': 26, 'num_reviews': 3, 'playtime_forever': 30552, 'playtime_last_two_weeks': 0, 'last_played': 1574477957}",english,"Love this game but please!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
REGION LOCK CHINA!
",1521884093,1521884093,True,3,0,0.534155786037445068,0,True,False,False
71,39307498,"{'steamid': '76561198044204157', 'num_games_owned': 164, 'num_reviews': 4, 'playtime_forever': 8084, 'playtime_last_two_weeks': 0, 'last_played': 1564307108}",english,fun with squad,1515846866,1515846866,True,2,0,0.534124612808227539,1,True,False,False
72,40429501,"{'steamid': '76561198818161397', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 54221, 'playtime_last_two_weeks': 1328, 'last_played': 1575692171}",english,This game is so addicting! Endless hours of fun!,1519702763,1519702763,True,2,0,0.534011781215667725,0,True,False,False
73,42073878,"{'steamid': '76561197998029976', 'num_games_owned': 208, 'num_reviews': 13, 'playtime_forever': 14458, 'playtime_last_two_weeks': 0, 'last_played': 1535229848}",english,"I have absolutely zero clue why the hell people are giving PUBG so much crap right now with their shitty reviews.

I haven't played a whole lot lately, but all these complaints about hackers...? Sure, I sometimes question how someone managed to kill me, but to my knowledge I have never encountered a hacker (in EU servers). Neither have my friends.

I do see a problem with the whole lootbox system, but 1) it's there since the early stages of the game, so why are people bitching now and 2) it's not pay to win. It's gambling, which should be illegal in most countries and distracts the devs from further development. That does not take away that PUBG is still the ultimate Battle Royale experience, as is.

To explain that, I refuse to turn this into a fancy review explaining what I approve or disapprove of in regards to Graphics, Gameplay and Mechanics and more. The point is that this game did what DayZ did not. What H1Z1 could not. What Fortnite still cannot (though being hugely popular with the younger audiences). And what many other games including your common casual shooter can never achieve.

It's a shooter with reliable shooting mechanics. It's easy to get into, but will require some degree of skills to master. It has quite a lot of variation and randomness compared to other games in the genre. Controls are fluid as is operating your character in the world. There are third and first person options depending on your preference. In fact, they made the game more competitive by adding so much more attachments and scopes that everyone is bound to get a feasible build for the late game these days. These devs started out with a winning concept and finetuned it perfectly so far.

Basically this game has the formula right. Something that very few modern games manages to reach. Do not for a second trust any of the negative reviews, which are all written out of spite for supposed hackers or the whole lootbox situation. The only thing I dislike of Bluehole is the fact that they have arbitrarily banned random players without evidence, but have let offending streamers off the hook because they are promoting their game. That and lootboxes are the only gripes I can name and neither have an impact on the foundation of this game: the perfect gameplay.

If you are dying for a proper Battle Royale shooter to play with or without your friends against other people... this is simply the way to go.",1526514555,1526514555,True,4,0,0.534008026123046875,0,True,False,False
74,38509076,"{'steamid': '76561198255890937', 'num_games_owned': 209, 'num_reviews': 7, 'playtime_forever': 17785, 'playtime_last_two_weeks': 0, 'last_played': 1565177852}",english,fun if you're good,1513901038,1513901038,True,5,0,0.533992171287536621,0,True,False,False
75,54232685,"{'steamid': '76561198965123805', 'num_games_owned': 8, 'num_reviews': 5, 'playtime_forever': 4076, 'playtime_last_two_weeks': 0, 'last_played': 1567609058}",english,The game is quite difficult,1563824085,1563824085,True,3,0,0.533991158008575439,0,True,True,False
76,38618356,"{'steamid': '76561198218754335', 'num_games_owned': 212, 'num_reviews': 21, 'playtime_forever': 27470, 'playtime_last_two_weeks': 0, 'last_played': 1569401731}",english,NICE GAME,1514115431,1514115431,True,2,0,0.53396683931350708,0,True,True,False
77,45198272,"{'steamid': '76561198048702264', 'num_games_owned': 1043, 'num_reviews': 42, 'playtime_forever': 362, 'playtime_last_two_weeks': 0, 'last_played': 1539138991}",english,"servers are too busy, please try again later.",1539138190,1539138190,True,2,0,0.533932924270629883,0,True,False,False
78,46747959,"{'steamid': '76561198340188623', 'num_games_owned': 82, 'num_reviews': 10, 'playtime_forever': 81888, 'playtime_last_two_weeks': 748, 'last_played': 1575749710}",english,If u play 4 its really good game :D,1543056025,1543056025,True,4,0,0.53391265869140625,0,True,False,False
79,49633208,"{'steamid': '76561198381431469', 'num_games_owned': 9, 'num_reviews': 1, 'playtime_forever': 151966, 'playtime_last_two_weeks': 4602, 'last_played': 1575699227}",english,"dumb ass bullshit(optimization) but vey very addictive
",1552925632,1552925632,True,2,0,0.533898293972015381,0,True,False,False
80,45860904,"{'steamid': '76561198286070020', 'num_games_owned': 79, 'num_reviews': 2, 'playtime_forever': 13985, 'playtime_last_two_weeks': 0, 'last_played': 1557813880}",english,"
	[i]  every time  i skydiving with my dear. I think i have so good time ! 1st ? i don't want
 :)	[/i]",1542461140,1542461140,True,3,0,0.533898293972015381,0,True,False,False
81,38480266,"{'steamid': '76561198318159268', 'num_games_owned': 67, 'num_reviews': 3, 'playtime_forever': 5328, 'playtime_last_two_weeks': 0, 'last_played': 1565596806}",english,you have to play it ASAP,1513842904,1513842904,True,2,0,0.533898293972015381,0,True,False,True
82,44339251,"{'steamid': '76561198255597567', 'num_games_owned': 34, 'num_reviews': 12, 'playtime_forever': 162, 'playtime_last_two_weeks': 0, 'last_played': 1534449057}",english,"~graphics~
☐ Masterpiece
☐ Beautiful
☑ Good
☐ Decent
☐ Will do
☐ Bad
☐ Awful
☐ Paint.exe

---{Gameplay}--- 
☐ Try not to get addicted
☑ Very good
☐ Good
☐ Nothing special
☐ Ehh
☐ Bad
☐ Just dont
☐ FPS Drop DLC Included

---{Audio}--- 
☐ Eargasm
☐ Very good
☑  Good
☐ Decent
☐Not too bad
☐ Bad
☐ Earrape

---{Audience}--- 
☐ Kids
☑ Teens
☑ Adults
☐ Everyone

---{PC Requirements}--- 
☐ Check if you can run paint
☐ Potato
☐ Minimum
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{Difficulty}--- 
☐ Just press a bunch of buttons
☐ Easy
☐ Significant brain usage 
☐ Easy to learn / Hard to master
☐ Not so easy
☑ Difficult
☐ Dark Souls

---{Story}--- 
☑ Dosen't have any
☐ Something isn't nothing I guess
☐ Not great
☐ Average
☐ Good
☐ Lovley
☐ Will make u cry or smile alot

---{Game Time}--- 
☐ Long enough for a cup of tea
☐ Short
☐ Average (Singleplayer)
☑ Long
☐ Personal Preference
☐ Endless

---{Price}--- 
☐ Just buy it
☑ Worth the price
☐ Wait for sale
☐ Maybe if u have some spare money left
☐ Not recommended
☐ Dont throw money into a trash can
☐ Free2Play

---{Bugs}--- 
☐ Never had any
☑ Minor bugs
☐ Few bugs 
☐ Can get annoying
☐ Ruining the game
☐ The game itself is a big terrarium for bugs

---{Servers}--- 
☐ No issues
☐ Minor lags every few hours
☑ Can get laggy sometimes
☐ Oh the ping..
☐ Often disconnects (Singleplayer requires connection)
☐ Unplayable
☐ No Multiplayer included

---{Status}--- 
☐ Top
☑ Always some people around
☐ Not so easy to find people for the party
☐ You ll have to wait for anyone to join
☐ Barely any soul alive
☐ Dead like my insides
☐ No Multiplayer included

---{Matchmaking}--- 
☐ Depends on the host
☐ Brilliant
☐ Fair
☑ You might see much more experienced/stronger players
☐ Unbalanced
☐ Completely unfair
☐ Non-existing

---{Salt Level}--- 
☐ Replaced with sugar
☐ Barely anything
☐ Balanced
☐  A bit of salt
☑ Salty
☐ Salt overload",1535060208,1535060208,True,2,0,0.533885478973388672,0,True,False,False
83,41861229,"{'steamid': '76561198217766097', 'num_games_owned': 390, 'num_reviews': 62, 'playtime_forever': 6507, 'playtime_last_two_weeks': 0, 'last_played': 1548561536}",english,"I find this game fun when playing in a Duo with a friend or a Squad with 3 of my friends. Every game you play will be different, different loot drops, different circles, and different maps. This sort of variety is nice to see in a game like this. If you like more ""tactical-esque"" shooters aswell as the BR gamemodes, you'll most likely enjoy this.",1525502519,1525502519,True,3,0,0.533839523792266846,0,True,False,False
84,47158410,"{'steamid': '76561197981480534', 'num_games_owned': 155, 'num_reviews': 3, 'playtime_forever': 157993, 'playtime_last_two_weeks': 1712, 'last_played': 1575797203}",english,"It's been 1500 hours almost and still I come back.  This game is like a relationship with a crazy person.  They fuck like a pornstar, but they ignore everything you want.  Yet there you are week after week plowing away because trying to find something else is not just more work, it's doesn't seem to have the gratification that PUBG can have.  Sure it's not always gratifying.  Sometimes it's downright abusive.  But when it is good, it is so much better than anything else.  Sure you could find that safe, sane game that will treat you the way you want to be treated.  And who knows it might even work out.  But a part of you will always yearn for the feeling that PUBG gives you.  You will yearn for that feeling and eventually you'll be back for it.  Because we both know you can't get it anywhere else.  And Bluehole knows that too.",1543375820,1543375820,True,4,0,0.533824026584625244,0,True,False,False
85,38841540,"{'steamid': '76561198117735037', 'num_games_owned': 172, 'num_reviews': 10, 'playtime_forever': 29655, 'playtime_last_two_weeks': 0, 'last_played': 1570900048}",english,"Most of the negative reviews given here are from 
1. Salty people who suck at the game and quit.
2. People with shitty computers who can't run it yet expect 200 fps.
3. People who think everyone is hacking because they are better than them. (Only applies to US players, there is a legit hacking problem in the AS and OC servers)
4. Dumba$$es who say ""JUST OPTIMIZE YOUR GAME"" without actually realizing how long and how much effort it takes

My first 400 hours on this game were before 1.0 when I could barely run it and had to wait 5 minutes prone in the grass because none of my buildings were showing up. This game was just so fun that I could ignore that. The adrenaline rush I get from getting a good kill or outplaying a team was well worth the low frames and frequent bugs. Now with 1.0 out I could even raise my graphics settings. The devs obviously put effort into maintaining this game consistently fixing any major bugs and problems that come up. 
Now for the hacking problem. In all the time I've played this game I've run into less than 20 hackers total, and they usually come in waves then disappear soon after. This only applies to the US since the asia/oceania servers have legitamate hacking problems where people pay top dollar for subscription hacks. But for the US, most people who complain about hackers are honesly just bad at the game. They can't see the difference between their dumbass mistakes and an aimbot. For the US players out there I can say for sure that hacking is not a big problem. They've done a good job dealing with the huge amount of hacks coming out for this game (seriously just look it up), and they ban thousands on the daily.
All I can say is ignore the childish reviews of people complaining about hacking or lag and try it for yourself, steam does have a refund option after all.",1514597079,1514597079,True,2,0,0.533822298049926758,0,True,False,False
86,41201156,"{'steamid': '76561198206097079', 'num_games_owned': 28, 'num_reviews': 2, 'playtime_forever': 16748, 'playtime_last_two_weeks': 27, 'last_played': 1575797489}",english,"fortnite better, try me",1522577824,1522577824,True,4,0,0.533804237842559814,1,True,False,False
87,39017049,"{'steamid': '76561198277266181', 'num_games_owned': 783, 'num_reviews': 69, 'playtime_forever': 36384, 'playtime_last_two_weeks': 21, 'last_played': 1575026683}",english,This Is Pubg !,1514998070,1514998070,True,10,6,0.5337105393409729,12,True,False,False
88,38670667,"{'steamid': '76561198047503624', 'num_games_owned': 65, 'num_reviews': 2, 'playtime_forever': 66150, 'playtime_last_two_weeks': 169, 'last_played': 1575209217}",english,"Awesome but still at v1.0 full of bugs.
upadte: Even now after 1year since v1.0, there are many issues to be solved. Taking other battle royale games in consideration, some free to play, PUBG is getting behind some of them - this will continue if the the strategy doesn't change.",1514231989,1542920841,True,2,0,0.533700168132781982,0,True,False,False
89,42613218,"{'steamid': '76561198132692467', 'num_games_owned': 51, 'num_reviews': 2, 'playtime_forever': 4134, 'playtime_last_two_weeks': 0, 'last_played': 1572538443}",english,"very fun game to take serious, or mess around with friends",1528580529,1528580529,True,2,1,0.533678770065307617,0,True,False,False
90,39146661,"{'steamid': '76561198084421265', 'num_games_owned': 38, 'num_reviews': 2, 'playtime_forever': 17664, 'playtime_last_two_weeks': 0, 'last_played': 1557869848}",english,"Currently this game is in a very ""annoying"" state, but i can still say that it is fun to play and mostly enjoyable. Recently the new ""map"" has been introduced as of last month and it's nice that the Dev. Team is constantly updating the game, although there are soo many things that they could fix to make it a much more enjoyable experience.


CONS / PROBLEMS:

-People that aren't playing on their servers by location.
-Has terrible optimization compared to some other games.
-Pistols are nearly completely useless.
-Driving in the game is extremely problematic when all the cars slide around like the ground is ice.
-Weapons of the same caliber have completely different stats(bullet drop, range).
-Entities fail to render in for some people which leads them to die to another player that lacks the same issue.
-leaderbords are completely inaccurate.
-Bugs that allow you to be completely compromised for the whole game until you die exist(mainly in the new desert map).
-The list goes on with each match played.
-No Hitmarker noise or screenlocked indicator, it is indicated by one of the enemy's kidneys exploading into a ""bloody mess""



PROS / NON-Problems:

-Bullet drop is fun and challenging, also the game has ""Zeroing distance""
-Fights that break out betweeen multiple squads over objectives like supply drops or moving into the next zone are heated, tacticle, and enjoyable(exept when encountering bridge campers, yes it is an effective strategy but..... it's unfair forced engagement).
-Everyone can have a favorite weapon in the game, there is no weapon in the game that is complete S*** It's all opinion based(except the pump action shotgun and the 7.62mm Revolver(meme pistol))
-Silencers make you feel like an assasin
-Winning a game is just as or even more satisfying than eating Tide Pods(depends on your current mood)
-The realization that the Tommy Gun's description was lying sent me into a soul searching journey for 2 days; during that time i found out that i have two sons that are 18 and 17 years old, one named Bicheal and one that is transgender or something.(The moral was that the game lied to me and i was heck'n SHOOK)
-I have learned that the only words that all chinese players know in english are ""No"", ""China"", ""Numba"", ""one"", ""Bye bye"". Exclusively in that order too. (take with a grain of salt please, it's hard for me to learn a 5th language with all these heathens in my good christian life)
-You can pretend to be a ""Mormon Converter"", simply go up to a house, knock on the door with your trusy bullet-proof frying pan and then convert them by force.


----------------

P E R S O N A L   Q U A R R E L S :

SQUADS:
-Squads needs to be improved, i know that it is logical if someone dies they have to spectate but quite frankly it is the most boring experience in my life when you get killed by another player with a fully automatic Mini-14(because macros=win in this game) at the begining of the game because you landed in a large building which had a beanie and a P1911

-Queing up on the NA SERVERS for squads with matchmaking because your m8's are offline and you get matched with 3 other players whome all greet you with ""Ni hao"".

-New map gave me and my entire discord server an addiction to Tide Pods(or those cheap ""Great Value"" knock-offs)




",1515319484,1515319484,True,2,2,0.533678770065307617,1,True,False,False
91,38891488,"{'steamid': '76561198795664147', 'num_games_owned': 26, 'num_reviews': 4, 'playtime_forever': 25190, 'playtime_last_two_weeks': 0, 'last_played': 1531993954}",english,bet,1514703941,1514703941,True,2,2,0.533678770065307617,0,True,False,False
92,38782557,"{'steamid': '76561198189227717', 'num_games_owned': 30, 'num_reviews': 5, 'playtime_forever': 12659, 'playtime_last_two_weeks': 174, 'last_played': 1575641914}",english,very good,1514472987,1514472987,True,2,0,0.533678770065307617,0,True,False,False
93,43411801,"{'steamid': '76561198077424237', 'num_games_owned': 414, 'num_reviews': 3, 'playtime_forever': 41840, 'playtime_last_two_weeks': 63, 'last_played': 1575752264}",english,"[h1]my honest Opinion on it, because there are so many bad reviews here[/h1]

[u]+ pros:[/u]
[list]
    [*]Greatest BR game I have played so far (I have played ArmA 2 BR, H1Z1, ArmA 3 BR and Fortnite)
    [*]New Map (Sanhok) is great
	[*]Bugs get fixed when they appear
    [*]Such much fun playing it with friends in Duos or Squad Games
    [*]Optimization has improved a ton. (FPS are fine)
    [*]Few Cheaters. (I have seen 2 Cheaters in 380 hours of Gameplay, thats very very low when I compare it to CSGO)
	[*]I like the Event Pass, so you are killing people with weapons you normally wont 
	[*]Low queue times
	[*]Weapon balancing and spawn rates specially on Sanhok
[/list]

[u]- cons:[/u]
[list]
    [*]People complain about things that are not really a problem
    [*]Wish there was a lobby with 3 Players and not 3-man Squad Game
    [*]Can't queue for Erangel or Miramar only
[/list]

[u]conclusion:[/u]

[table]
    [tr]
        [th]Category[/th]
        [th]Rating[/th]
    [/tr]
    [tr]
        [td]Graphics for a BR Game[/td]
        [td]9/10[/td]
    [/tr]
    [tr]
        [td]Gameplay[/td]
        [td]10/10[/td]
    [/tr]
    [tr]
        [td]Audio Quality[/td]
        [td]9/10[/td]
    [/tr]
    [tr]
        [td]Audio Effects (Ghost Steps, Shots)[/td]
        [td]6/10[/td]
    [/tr]
	[tr]
        [td]FUN with Friends[/td]
        [td]10/10[/td]
    [/tr]
	[tr]
        [td]Price[/td]
        [td]Worth the money[/td]
    [/tr]
[/table]

[h1]overall I would recommend this game to everyone![/h1]",1531092229,1534634192,True,37,7,0.533660173416137695,13,True,False,False
94,41067099,"{'steamid': '76561198804570959', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 3658, 'playtime_last_two_weeks': 0, 'last_played': 1571488263}",english,Region lock China,1522083737,1522083737,True,2,0,0.533654391765594482,1,True,False,False
95,38584539,"{'steamid': '76561198313361910', 'num_games_owned': 242, 'num_reviews': 5, 'playtime_forever': 12404, 'playtime_last_two_weeks': 0, 'last_played': 1563321838}",english,"Good game, nice graphics, too bad peasants cant afford 30dollars and they have to wait for the sale that will never take place =))))",1514045483,1514045483,True,2,0,0.533572554588317871,0,True,False,False
96,39315044,"{'steamid': '76561198063330077', 'num_games_owned': 124, 'num_reviews': 7, 'playtime_forever': 19905, 'playtime_last_two_weeks': 0, 'last_played': 1566742817}",english,"Do you like playing a game at 30 fps or less, do you like your game crashing for no reason. Well do i have a game for you, Playerunknown's Battlegrounds. Prepare to rage, laugh, and cry as your pc struggles to run this game. Watch as you slowly go into a state of depression as you will never win becase you either suck or your just playing against people who are ten times better then you. If you wish to experience this type of fun then this game is for you.",1515864518,1515864518,True,2,0,0.533568918704986572,0,True,False,False
